instance;scenario;node;xcoor;ycoor;service;early;late
R105S10;3;47;8.00;56.00;5.00;104.00;164.00
R105S10;3;54;57.00;29.00;5.00;153.00;213.00
R105S10;3;57;32.00;12.00;5.00;15.00;75.00
R105S10;3;59;21.00;24.00;5.00;63.00;123.00
R105S10;3;67;67.00;5.00;5.00;124.00;184.00
R105S10;3;68;56.00;39.00;5.00;155.00;215.00
R105S10;3;97;25.00;21.00;5.00;145.00;205.00
R105S10;4;5;15.00;30.00;5.00;98.00;158.00
R105S10;4;13;30.00;25.00;5.00;162.00;222.00
R105S10;4;35;63.00;65.00;5.00;152.00;212.00
R105S10;4;42;24.00;12.00;5.00;96.00;156.00
R105S10;4;44;11.00;14.00;5.00;158.00;218.00
R105S10;4;52;27.00;43.00;5.00;102.00;162.00
R105S10;4;58;36.00;26.00;5.00;150.00;210.00
R105S10;4;61;12.00;24.00;5.00;43.00;103.00
R105S10;4;64;15.00;77.00;5.00;115.00;175.00
R105S10;4;72;47.00;16.00;5.00;49.00;109.00
R105S10;4;74;46.00;13.00;5.00;71.00;131.00
R105S10;4;82;15.00;47.00;5.00;27.00;87.00
R105S10;4;83;14.00;37.00;5.00;66.00;126.00
R105S10;4;97;25.00;21.00;5.00;48.00;108.00
R105S10;4;100;18.00;18.00;5.00;67.00;127.00
R105S10;5;8;10.00;43.00;5.00;174.00;234.00
R105S10;5;11;20.00;65.00;5.00;173.00;233.00
R105S10;5;12;50.00;35.00;5.00;48.00;108.00
R105S10;5;16;10.00;20.00;5.00;47.00;107.00
R105S10;5;17;5.00;30.00;5.00;34.00;94.00
R105S10;5;19;15.00;60.00;5.00;133.00;193.00
R105S10;5;24;65.00;35.00;5.00;175.00;235.00
R105S10;5;29;64.00;42.00;5.00;96.00;156.00
R105S10;5;39;60.00;12.00;5.00;104.00;164.00
R105S10;5;40;40.00;25.00;5.00;17.00;77.00
R105S10;5;49;6.00;68.00;5.00;43.00;103.00
R105S10;5;51;49.00;58.00;5.00;124.00;184.00
R105S10;5;59;21.00;24.00;5.00;46.00;106.00
R105S10;5;62;24.00;58.00;5.00;145.00;205.00
R105S10;5;70;37.00;56.00;5.00;141.00;201.00
R105S10;5;84;11.00;31.00;5.00;22.00;82.00
R105S10;5;86;4.00;18.00;5.00;72.00;132.00
R105S10;5;88;26.00;52.00;5.00;22.00;82.00
R105S10;6;8;10.00;43.00;5.00;166.00;226.00
R105S10;6;9;55.00;60.00;5.00;76.00;136.00
R105S10;6;16;10.00;20.00;5.00;109.00;169.00
R105S10;6;17;5.00;30.00;5.00;78.00;138.00
R105S10;6;28;41.00;37.00;5.00;127.00;187.00
R105S10;6;31;31.00;52.00;5.00;10.00;70.00
R105S10;6;37;20.00;20.00;5.00;128.00;188.00
R105S10;6;44;11.00;14.00;5.00;161.00;221.00
R105S10;6;53;37.00;31.00;5.00;100.00;160.00
R105S10;6;57;32.00;12.00;5.00;23.00;83.00
R105S10;6;62;24.00;58.00;5.00;89.00;149.00
R105S10;6;69;37.00;47.00;5.00;150.00;210.00
R105S10;6;70;37.00;56.00;5.00;139.00;199.00
R105S10;6;74;46.00;13.00;5.00;35.00;95.00
R105S10;6;82;15.00;47.00;5.00;177.00;237.00
R105S10;7;2;35.00;17.00;5.00;167.00;227.00
R105S10;7;10;30.00;60.00;5.00;113.00;173.00
R105S10;7;27;35.00;40.00;5.00;82.00;142.00
R105S10;7;33;53.00;52.00;5.00;108.00;168.00
R105S10;7;41;42.00;7.00;5.00;154.00;214.00
R105S10;7;50;47.00;47.00;5.00;93.00;153.00
R105S10;7;51;49.00;58.00;5.00;41.00;101.00
R105S10;7;58;36.00;26.00;5.00;125.00;185.00
R105S10;7;65;62.00;77.00;5.00;63.00;123.00
R105S10;7;66;49.00;73.00;5.00;160.00;220.00
R105S10;7;69;37.00;47.00;5.00;94.00;154.00
R105S10;7;92;22.00;22.00;5.00;150.00;210.00
R105S10;7;96;22.00;27.00;5.00;176.00;236.00
R105S10;8;1;41.00;49.00;5.00;103.00;163.00
R105S10;8;5;15.00;30.00;5.00;40.00;100.00
R105S10;8;13;30.00;25.00;5.00;31.00;91.00
R105S10;8;33;53.00;52.00;5.00;95.00;155.00
R105S10;8;39;60.00;12.00;5.00;89.00;149.00
R105S10;8;44;11.00;14.00;5.00;161.00;221.00
R105S10;8;48;13.00;52.00;5.00;44.00;104.00
R105S10;8;66;49.00;73.00;5.00;66.00;126.00
R105S10;8;84;11.00;31.00;5.00;37.00;97.00
R105S10;8;86;4.00;18.00;5.00;13.00;73.00
R105S10;8;90;31.00;67.00;5.00;132.00;192.00
R105S10;8;92;22.00;22.00;5.00;76.00;136.00
R105S10;8;96;22.00;27.00;5.00;119.00;179.00
R105S10;8;97;25.00;21.00;5.00;123.00;183.00
R105S10;8;100;18.00;18.00;5.00;82.00;142.00
R105S10;9;1;41.00;49.00;5.00;125.00;185.00
R105S10;9;2;35.00;17.00;5.00;122.00;182.00
R105S10;9;5;15.00;30.00;5.00;21.00;81.00
R105S10;9;13;30.00;25.00;5.00;44.00;104.00
R105S10;9;16;10.00;20.00;5.00;123.00;183.00
R105S10;9;19;15.00;60.00;5.00;15.00;75.00
R105S10;9;48;13.00;52.00;5.00;171.00;231.00
R105S10;9;59;21.00;24.00;5.00;86.00;146.00
R105S10;9;66;49.00;73.00;5.00;105.00;165.00
R105S10;9;69;37.00;47.00;5.00;145.00;205.00
R105S10;9;70;37.00;56.00;5.00;74.00;134.00
R105S10;9;80;56.00;37.00;5.00;148.00;208.00
R105S10;9;87;28.00;18.00;5.00;89.00;149.00
R105S10;9;94;26.00;27.00;5.00;107.00;167.00
R105S10;9;97;25.00;21.00;5.00;34.00;94.00
R105S10;9;98;19.00;21.00;5.00;107.00;167.00
R105S10;9;100;18.00;18.00;5.00;78.00;138.00
R105S15;0;10;30.00;60.00;5.00;158.00;218.00
R105S15;0;12;50.00;35.00;5.00;76.00;136.00
R105S15;0;15;30.00;5.00;5.00;79.00;139.00
R105S15;0;21;45.00;20.00;5.00;156.00;216.00
R105S15;0;31;31.00;52.00;5.00;32.00;92.00
R105S15;0;36;2.00;60.00;5.00;128.00;188.00
R105S15;0;66;49.00;73.00;5.00;111.00;171.00
R105S15;0;67;67.00;5.00;5.00;42.00;102.00
R105S15;0;79;57.00;48.00;5.00;139.00;199.00
R105S15;0;93;18.00;24.00;5.00;168.00;228.00
R105S15;1;7;20.00;50.00;5.00;136.00;196.00
R105S15;1;18;20.00;40.00;5.00;169.00;229.00
R105S15;1;23;55.00;5.00;5.00;60.00;120.00
R105S15;1;30;40.00;60.00;5.00;109.00;169.00
R105S15;1;46;2.00;48.00;5.00;33.00;93.00
R105S15;1;56;53.00;12.00;5.00;36.00;96.00
R105S15;1;85;16.00;22.00;5.00;26.00;86.00
R105S15;1;86;4.00;18.00;5.00;74.00;134.00
R105S15;1;88;26.00;52.00;5.00;52.00;112.00
R105S15;1;90;31.00;67.00;5.00;26.00;86.00
R105S15;1;93;18.00;24.00;5.00;99.00;159.00
R105S15;2;1;41.00;49.00;5.00;72.00;132.00
R105S15;2;28;41.00;37.00;5.00;42.00;102.00
R105S15;2;31;31.00;52.00;5.00;174.00;234.00
R105S15;2;41;42.00;7.00;5.00;133.00;193.00
R105S15;2;43;23.00;3.00;5.00;111.00;171.00
R105S15;2;48;13.00;52.00;5.00;64.00;124.00
R105S15;2;52;27.00;43.00;5.00;101.00;161.00
R105S15;2;66;49.00;73.00;5.00;65.00;125.00
R105S15;2;76;49.00;42.00;5.00;177.00;237.00
R105S15;3;9;55.00;60.00;5.00;170.00;230.00
R105S15;3;18;20.00;40.00;5.00;14.00;74.00
R105S15;3;22;45.00;10.00;5.00;114.00;174.00
R105S15;3;26;45.00;30.00;5.00;36.00;96.00
R105S15;3;66;49.00;73.00;5.00;133.00;193.00
R105S15;3;71;57.00;68.00;5.00;108.00;168.00
R105S15;3;73;44.00;17.00;5.00;138.00;198.00
R105S15;3;85;16.00;22.00;5.00;12.00;72.00
R105S15;3;86;4.00;18.00;5.00;53.00;113.00
R105S15;4;5;15.00;30.00;5.00;88.00;148.00
R105S15;4;8;10.00;43.00;5.00;124.00;184.00
R105S15;4;23;55.00;5.00;5.00;97.00;157.00
R105S15;4;28;41.00;37.00;5.00;58.00;118.00
R105S15;4;31;31.00;52.00;5.00;99.00;159.00
R105S15;4;48;13.00;52.00;5.00;112.00;172.00
R105S15;4;49;6.00;68.00;5.00;25.00;85.00
R105S15;4;54;57.00;29.00;5.00;161.00;221.00
R105S15;4;64;15.00;77.00;5.00;86.00;146.00
R105S15;4;83;14.00;37.00;5.00;152.00;212.00
R105S15;5;12;50.00;35.00;5.00;71.00;131.00
R105S15;5;16;10.00;20.00;5.00;27.00;87.00
R105S15;5;23;55.00;5.00;5.00;24.00;84.00
R105S15;5;24;65.00;35.00;5.00;169.00;229.00
R105S15;5;32;35.00;69.00;5.00;122.00;182.00
R105S15;5;39;60.00;12.00;5.00;97.00;157.00
R105S15;5;44;11.00;14.00;5.00;87.00;147.00
R105S15;5;47;8.00;56.00;5.00;89.00;149.00
R105S15;5;78;61.00;52.00;5.00;170.00;230.00
R105S15;5;85;16.00;22.00;5.00;74.00;134.00
R105S15;6;1;41.00;49.00;5.00;107.00;167.00
R105S15;6;2;35.00;17.00;5.00;177.00;237.00
R105S15;6;8;10.00;43.00;5.00;15.00;75.00
R105S15;6;45;6.00;38.00;5.00;177.00;237.00
R105S15;6;52;27.00;43.00;5.00;95.00;155.00
R105S15;6;62;24.00;58.00;5.00;153.00;213.00
R105S15;6;63;27.00;69.00;5.00;10.00;70.00
R105S15;6;87;28.00;18.00;5.00;23.00;83.00
R105S15;6;89;26.00;35.00;5.00;80.00;140.00
R105S15;6;91;15.00;19.00;5.00;53.00;113.00
R105S15;7;4;55.00;20.00;5.00;133.00;193.00
R105S15;7;9;55.00;60.00;5.00;139.00;199.00
R105S15;7;23;55.00;5.00;5.00;173.00;233.00
R105S15;7;32;35.00;69.00;5.00;131.00;191.00
R105S15;7;36;2.00;60.00;5.00;162.00;222.00
R105S15;7;41;42.00;7.00;5.00;170.00;230.00
R105S15;7;49;6.00;68.00;5.00;46.00;106.00
R105S15;7;53;37.00;31.00;5.00;154.00;214.00
R105S15;7;59;21.00;24.00;5.00;28.00;88.00
R105S15;7;76;49.00;42.00;5.00;159.00;219.00
R105S15;8;4;55.00;20.00;5.00;16.00;76.00
R105S15;8;10;30.00;60.00;5.00;170.00;230.00
R105S15;8;17;5.00;30.00;5.00;25.00;85.00
R105S15;8;33;53.00;52.00;5.00;46.00;106.00
R105S15;8;34;65.00;55.00;5.00;62.00;122.00
R105S15;8;46;2.00;48.00;5.00;40.00;100.00
R105S15;8;63;27.00;69.00;5.00;10.00;70.00
R105S15;8;65;62.00;77.00;5.00;25.00;85.00
R105S15;8;71;57.00;68.00;5.00;90.00;150.00
R105S15;8;73;44.00;17.00;5.00;177.00;237.00
R105S15;8;78;61.00;52.00;5.00;24.00;84.00
R105S15;8;79;57.00;48.00;5.00;77.00;137.00
R105S15;8;88;26.00;52.00;5.00;149.00;209.00
R105S15;8;96;22.00;27.00;5.00;114.00;174.00
R105S15;9;7;20.00;50.00;5.00;55.00;115.00
R105S15;9;12;50.00;35.00;5.00;84.00;144.00
R105S15;9;17;5.00;30.00;5.00;37.00;97.00
R105S15;9;22;45.00;10.00;5.00;72.00;132.00
R105S15;9;26;45.00;30.00;5.00;76.00;136.00
R105S15;9;31;31.00;52.00;5.00;71.00;131.00
R105S15;9;36;2.00;60.00;5.00;120.00;180.00
R105S15;9;59;21.00;24.00;5.00;111.00;171.00
R105S15;9;78;61.00;52.00;5.00;113.00;173.00
R105S15;9;79;57.00;48.00;5.00;64.00;124.00
R105S15;9;84;11.00;31.00;5.00;103.00;163.00
R105S15;9;91;15.00;19.00;5.00;52.00;112.00
R105S20;0;15;30.00;5.00;5.00;163.00;223.00
R105S20;0;22;45.00;10.00;5.00;77.00;137.00
R105S20;0;25;65.00;20.00;5.00;178.00;238.00
R105S20;0;31;31.00;52.00;5.00;138.00;198.00
R105S20;0;51;49.00;58.00;5.00;84.00;144.00
R105S20;0;63;27.00;69.00;5.00;126.00;186.00
R105S20;0;66;49.00;73.00;5.00;17.00;77.00
R105S20;0;80;56.00;37.00;5.00;16.00;76.00
R105S20;1;13;30.00;25.00;5.00;102.00;162.00
R105S20;1;32;35.00;69.00;5.00;72.00;132.00
R105S20;1;44;11.00;14.00;5.00;126.00;186.00
R105S20;1;45;6.00;38.00;5.00;149.00;209.00
R105S20;1;52;27.00;43.00;5.00;129.00;189.00
R105S20;1;88;26.00;52.00;5.00;139.00;199.00
R105S20;1;95;25.00;24.00;5.00;100.00;160.00
R105S20;2;16;10.00;20.00;5.00;149.00;209.00
R105S20;2;28;41.00;37.00;5.00;59.00;119.00
R105S20;2;30;40.00;60.00;5.00;11.00;71.00
R105S20;2;46;2.00;48.00;5.00;94.00;154.00
R105S20;2;53;37.00;31.00;5.00;57.00;117.00
R105S20;2;64;15.00;77.00;5.00;123.00;183.00
R105S20;2;78;61.00;52.00;5.00;34.00;94.00
R105S20;2;86;4.00;18.00;5.00;74.00;134.00
R105S20;2;97;25.00;21.00;5.00;23.00;83.00
R105S20;3;4;55.00;20.00;5.00;89.00;149.00
R105S20;3;25;65.00;20.00;5.00;171.00;231.00
R105S20;3;45;6.00;38.00;5.00;33.00;93.00
R105S20;3;48;13.00;52.00;5.00;89.00;149.00
R105S20;3;62;24.00;58.00;5.00;14.00;74.00
R105S20;3;84;11.00;31.00;5.00;106.00;166.00
R105S20;3;86;4.00;18.00;5.00;122.00;182.00
R105S20;4;15;30.00;5.00;5.00;10.00;70.00
R105S20;4;23;55.00;5.00;5.00;92.00;152.00
R105S20;4;25;65.00;20.00;5.00;83.00;143.00
R105S20;4;33;53.00;52.00;5.00;144.00;204.00
R105S20;4;46;2.00;48.00;5.00;119.00;179.00
R105S20;4;87;28.00;18.00;5.00;165.00;225.00
R105S20;5;4;55.00;20.00;5.00;153.00;213.00
R105S20;5;13;30.00;25.00;5.00;33.00;93.00
R105S20;5;23;55.00;5.00;5.00;167.00;227.00
R105S20;5;28;41.00;37.00;5.00;118.00;178.00
R105S20;5;39;60.00;12.00;5.00;145.00;205.00
R105S20;5;64;15.00;77.00;5.00;137.00;197.00
R105S20;5;69;37.00;47.00;5.00;115.00;175.00
R105S20;5;76;49.00;42.00;5.00;15.00;75.00
R105S20;6;7;20.00;50.00;5.00;150.00;210.00
R105S20;6;10;30.00;60.00;5.00;66.00;126.00
R105S20;6;25;65.00;20.00;5.00;24.00;84.00
R105S20;6;29;64.00;42.00;5.00;98.00;158.00
R105S20;6;59;21.00;24.00;5.00;18.00;78.00
R105S20;6;63;27.00;69.00;5.00;76.00;136.00
R105S20;6;69;37.00;47.00;5.00;89.00;149.00
R105S20;6;73;44.00;17.00;5.00;78.00;138.00
R105S20;6;97;25.00;21.00;5.00;137.00;197.00
R105S20;7;19;15.00;60.00;5.00;51.00;111.00
R105S20;7;25;65.00;20.00;5.00;54.00;114.00
R105S20;7;27;35.00;40.00;5.00;133.00;193.00
R105S20;7;29;64.00;42.00;5.00;39.00;99.00
R105S20;7;37;20.00;20.00;5.00;50.00;110.00
R105S20;7;63;27.00;69.00;5.00;77.00;137.00
R105S20;7;86;4.00;18.00;5.00;128.00;188.00
R105S20;8;22;45.00;10.00;5.00;89.00;149.00
R105S20;8;27;35.00;40.00;5.00;79.00;139.00
R105S20;8;31;31.00;52.00;5.00;134.00;194.00
R105S20;8;57;32.00;12.00;5.00;166.00;226.00
R105S20;8;63;27.00;69.00;5.00;47.00;107.00
R105S20;8;94;26.00;27.00;5.00;175.00;235.00
R105S20;9;15;30.00;5.00;5.00;41.00;101.00
R105S20;9;28;41.00;37.00;5.00;37.00;97.00
R105S20;9;31;31.00;52.00;5.00;162.00;222.00
R105S20;9;35;63.00;65.00;5.00;28.00;88.00
R105S20;9;56;53.00;12.00;5.00;89.00;149.00
R105S20;9;77;53.00;43.00;5.00;149.00;209.00
R105S20;9;97;25.00;21.00;5.00;169.00;229.00
